session,ccy,front,dte,dte_short,K,F,side_native,oi,c,p,seat,d_pct,dead,dOI_c,dOI_p,near,smile_resid,outcome,d_fwd_pct
2026-08-19,CAD,2026-09-04,16,0,0.72,0.72495,below,4299,2858,1441,1.0,-0.6828,0,0,90,0,0.159,,-0.58
2026-08-19,CAD,2026-09-04,16,0,0.73,0.72495,above,3386,2974,412,1.0,0.6966,0,-3,0,0,0.038,,0.8009
2026-08-19,CAD,2026-09-04,16,0,0.735,0.72495,above,2886,2798,88,1.0,1.3863,0,0,0,0,,,1.4913
2026-08-19,CHF,2026-09-04,16,0,1.255,1.25685,below,4002,3810,192,1.0,-0.1472,0,-1,0,1,-0.007,PIN,-0.1353
2026-08-19,CHF,2026-09-04,16,0,1.25,1.25685,below,2634,2438,196,1.0,-0.545,0,0,-6,0,-0.098,,-0.5331
2026-08-19,CHF,2026-09-04,16,0,1.24,1.25685,below,2072,1479,593,1.0,-1.3407,0,0,-3,0,-0.04,,-1.3289
2026-08-20,EUR,2026-09-04,15,0,1.18,1.16865,above,22030,19840,2190,1.0,0.9712,0,-40,0,0,-0.079,,0.8935
2026-08-20,EUR,2026-09-04,15,0,1.17,1.16865,above,11263,6236,5027,1.0,0.1155,0,-129,2455,1,-0.083,PIN,0.0385
2026-08-20,EUR,2026-09-04,15,0,1.165,1.16865,below,9872,7889,1983,1.0,-0.3123,0,0,10,1,-0.001,PIN,-0.389
2026-08-20,GBP,2026-09-04,15,0,1.34,1.3628,below,3313,277,3036,1.0,-1.673,0,0,1,0,-0.079,,-1.3836
2026-08-20,GBP,2026-09-04,15,0,1.36,1.3628,below,3053,2395,658,1.0,-0.2055,0,1,600,1,-0.017,THROUGH,0.0883
2026-08-20,GBP,2026-09-04,15,0,1.335,1.3628,below,2005,7,1998,1.0,-2.0399,0,0,0,0,,,-1.7515
2026-08-20,JPY,2026-09-04,15,0,0.0063,0.0062945,above,7467,2230,5237,1.0,0.0874,0,2,35,1,0.017,THROUGH,-0.3795
2026-08-20,JPY,2026-09-04,15,0,0.00625,0.0062945,below,6010,993,5017,1.0,-0.707,0,-6,105,0,-0.004,,-1.1701
2026-08-20,JPY,2026-09-04,15,0,0.00635,0.0062945,above,5872,4417,1455,1.0,0.8817,0,9,10,0,-0.069,,0.4111
2026-08-20,AUD,2026-09-04,15,0,0.705,0.71085,below,3999,2718,1281,1.0,-0.823,0,0,0,0,0.086,,-1.8243
2026-08-20,AUD,2026-09-04,15,0,0.7,0.71085,below,2390,1290,1100,1.0,-1.5263,0,0,0,0,0.024,,-2.5205
2026-08-20,AUD,2026-09-04,15,0,0.71,0.71085,below,1099,1033,66,1.0,-0.1196,0,0,0,1,-0.004,AWAY,-1.128
2026-08-20,CAD,2026-09-04,15,0,0.72,0.726,below,4302,2858,1444,1.0,-0.8264,0,0,3,0,0.048,,-0.7102
2026-08-20,CAD,2026-09-04,15,0,0.73,0.726,above,3387,2975,412,1.0,0.551,0,1,0,0,-0.058,,0.6688
2026-08-20,CAD,2026-09-04,15,0,0.735,0.726,above,2886,2798,88,1.0,1.2397,0,0,0,0,,,1.3583
2026-08-20,CHF,2026-09-04,15,0,1.255,1.252,above,4002,3810,192,1.0,0.2396,0,0,0,1,-0.05,THROUGH,-0.2504
2026-08-20,CHF,2026-09-04,15,0,1.25,1.252,below,2635,2438,197,1.0,-0.1597,0,0,1,1,0.023,AWAY,-0.6478
2026-08-20,CHF,2026-09-04,15,0,1.24,1.252,below,2072,1479,593,1.0,-0.9585,0,0,0,0,-0.09,,-1.4426
2026-08-21,EUR,2026-09-04,14,0,1.18,1.1693,above,21902,19712,2190,1.0,0.9151,0,-128,0,0,0.078,,1.4748
2026-08-21,EUR,2026-09-04,14,0,1.17,1.1693,above,13828,6376,7452,1.0,0.0599,0,140,2425,1,0.004,AWAY,0.6149
2026-08-21,EUR,2026-09-04,14,0,1.165,1.1693,below,10092,7979,2113,1.0,-0.3677,0,90,130,1,0.0,THROUGH,0.1849
2026-08-21,GBP,2026-09-04,14,0,1.34,1.3651,below,3314,277,3037,1.0,-1.8387,0,0,1,0,,,-0.9755
2026-08-21,GBP,2026-09-04,14,0,1.36,1.3651,below,3046,2391,655,1.0,-0.3736,0,-4,-3,1,0.031,THROUGH,0.5025
2026-08-21,GBP,2026-09-04,14,0,1.335,1.3651,below,2005,7,1998,1.0,-2.205,0,0,0,0,,,-1.345
2026-08-21,JPY,2026-09-04,14,0,0.0063,0.006299,above,7478,2225,5253,1.0,0.0159,0,-5,16,1,-0.127,PIN,0.0556
2026-08-21,JPY,2026-09-04,14,0,0.00625,0.006299,below,5963,990,4973,1.0,-0.7779,0,-3,-44,0,-0.161,,-0.7385
2026-08-21,JPY,2026-09-04,14,0,0.00635,0.006299,above,5920,4465,1455,1.0,0.8097,0,48,0,0,0.068,,0.8497
2026-08-21,AUD,2026-09-04,14,0,0.705,0.71755,below,3995,2714,1281,1.0,-1.749,0,-4,0,0,-0.137,,-1.3365
2026-08-21,AUD,2026-09-04,14,0,0.7,0.71755,below,2390,1290,1100,1.0,-2.4458,0,0,0,0,,,-2.0362
2026-08-21,AUD,2026-09-04,14,0,0.71,0.71755,below,1069,1002,67,1.0,-1.0522,0,-31,1,0,-0.014,,-0.6368
2026-08-21,CAD,2026-09-04,14,0,0.72,0.7274,below,4301,2857,1444,1.0,-1.0173,0,-1,0,0,0.031,,-0.3667
2026-08-21,CAD,2026-09-04,14,0,0.73,0.7274,above,3370,2958,412,1.0,0.3574,0,-17,0,1,0.046,AWAY,1.0171
2026-08-21,CAD,2026-09-04,14,0,0.735,0.7274,above,2870,2782,88,1.0,1.0448,0,-16,0,0,0.031,,1.709
2026-08-21,CHF,2026-09-04,14,0,1.255,1.2516,above,4012,3820,192,1.0,0.2717,0,10,0,1,0.019,PIN,0.404
2026-08-21,CHF,2026-09-04,14,0,1.25,1.2516,below,2635,2438,197,1.0,-0.1278,0,0,0,1,-0.059,THROUGH,0.004
2026-08-21,CHF,2026-09-04,14,0,1.24,1.2516,below,2073,1479,594,1.0,-0.9268,0,0,1,0,-0.018,,-0.796
2026-08-24,EUR,2026-09-04,11,0,1.18,1.16745,above,21811,19714,2097,1.0,1.075,0,2,-93,0,-0.12,,1.1703
2026-08-24,EUR,2026-09-04,11,0,1.17,1.16745,above,13813,6360,7453,1.0,0.2184,0,-16,1,1,-0.054,PIN,0.3129
2026-08-24,EUR,2026-09-04,11,0,1.165,1.16745,below,10083,7979,2104,1.0,-0.2099,0,0,-9,1,0.055,PIN,-0.1157
2026-08-24,GBP,2026-09-04,11,0,1.34,1.3631,below,3314,277,3037,1.0,-1.6947,0,0,0,0,,,-1.1216
2026-08-24,GBP,2026-09-04,11,0,1.36,1.3631,below,3047,2390,657,1.0,-0.2274,0,-1,2,1,-0.007,THROUGH,0.3542
2026-08-24,GBP,2026-09-04,11,0,1.335,1.3631,below,2005,7,1998,1.0,-2.0615,0,0,0,0,,,-1.4906
2026-08-24,JPY,2026-09-04,11,0,0.0063,0.006292,above,7536,2205,5331,1.0,0.1271,0,-20,78,1,-0.017,THROUGH,-0.1427
2026-08-24,JPY,2026-09-04,11,0,0.00625,0.006292,below,6078,990,5088,1.0,-0.6675,0,0,115,0,-0.277,,-0.9352
2026-08-24,JPY,2026-09-04,11,0,0.00635,0.006292,above,5845,4390,1455,1.0,0.9218,0,-75,0,0,-0.05,,0.6499
2026-08-24,AUD,2026-09-04,11,0,0.705,0.71455,below,3995,2714,1281,1.0,-1.3365,0,0,0,0,0.054,,-1.4193
2026-08-24,AUD,2026-09-04,11,0,0.7,0.71455,below,2390,1290,1100,1.0,-2.0362,0,0,0,0,,,-2.1184
2026-08-24,AUD,2026-09-04,11,0,0.71,0.71455,below,1076,1002,74,1.0,-0.6368,0,0,7,0,-0.081,,-0.7201
2026-08-24,CAD,2026-09-04,11,0,0.72,0.7227,below,4300,2856,1444,1.0,-0.3736,0,-1,0,1,-0.048,AWAY,-0.7307
2026-08-24,CAD,2026-09-04,11,0,0.73,0.7227,above,3370,2958,412,1.0,1.0101,0,0,0,0,0.035,,0.648
2026-08-24,CAD,2026-09-04,11,0,0.735,0.7227,above,2870,2782,88,1.0,1.702,0,0,0,0,,,1.3374
2026-08-24,CHF,2026-09-04,11,0,1.255,1.24885,above,4012,3820,192,1.0,0.4925,0,0,0,1,-0.046,PIN,0.2476
2026-08-24,CHF,2026-09-04,11,0,1.25,1.24885,above,2635,2438,197,1.0,0.0921,0,0,0,1,-0.016,THROUGH,-0.1518
2026-08-24,CHF,2026-09-04,11,0,1.24,1.24885,below,2081,1479,602,1.0,-0.7087,0,0,8,0,-0.01,,-0.9506
2026-08-25,EUR,2026-09-04,10,0,1.18,1.1684,above,21812,19715,2097,1.0,0.9928,0,1,0,0,0.105,,1.3963
2026-08-25,EUR,2026-09-04,10,0,1.17,1.1684,above,13635,6188,7447,1.0,0.1369,0,-172,-6,1,-0.038,AWAY,0.5371
2026-08-25,EUR,2026-09-04,10,0,1.165,1.1684,below,10107,8003,2104,1.0,-0.291,0,24,0,1,-0.038,THROUGH,0.1074
2026-08-25,GBP,2026-09-04,10,0,1.34,1.3646,below,3314,277,3037,1.0,-1.8027,0,0,0,0,,,-0.8509
2026-08-25,GBP,2026-09-04,10,0,1.36,1.3646,below,3087,2390,697,1.0,-0.3371,0,0,40,1,-0.065,THROUGH,0.6289
2026-08-25,GBP,2026-09-04,10,0,1.335,1.3646,below,2005,7,1998,1.0,-2.1691,0,0,0,0,,,-1.2209
2026-08-25,JPY,2026-09-04,10,0,0.0063,0.0062905,above,7536,2204,5332,1.0,0.151,0,-1,1,1,-0.003,PIN,0.1112
2026-08-25,JPY,2026-09-04,10,0,0.00625,0.0062905,below,6063,990,5073,1.0,-0.6438,0,0,-15,0,-0.071,,-0.6833
2026-08-25,JPY,2026-09-04,10,0,0.00635,0.0062905,above,5857,4406,1451,1.0,0.9459,0,16,-4,0,0.047,,0.9058
2026-08-25,AUD,2026-09-04,10,0,0.705,0.71575,below,3996,2715,1281,1.0,-1.5019,0,1,0,0,-0.293,,-1.1913
2026-08-25,AUD,2026-09-04,10,0,0.7,0.71575,below,2390,1290,1100,1.0,-2.2005,0,0,0,0,,,-1.8921
2026-08-25,AUD,2026-09-04,10,0,0.71,0.71575,below,1175,1002,173,1.0,-0.8034,0,0,99,0,-0.256,,-0.4905
2026-08-25,CAD,2026-09-04,10,0,0.72,0.72375,below,4301,2856,1445,1.0,-0.5181,0,0,1,0,-0.061,,-0.4631
2026-08-25,CAD,2026-09-04,10,0,0.73,0.72375,above,3370,2958,412,1.0,0.8636,0,0,0,0,-0.036,,0.9193
2026-08-25,CAD,2026-09-04,10,0,0.735,0.72375,above,2870,2782,88,1.0,1.5544,0,0,0,0,,,1.6106
2026-08-25,CHF,2026-09-04,10,0,1.255,1.2496,above,4012,3820,192,1.0,0.4321,0,0,0,1,-0.013,AWAY,0.69
2026-08-25,CHF,2026-09-04,10,0,1.25,1.2496,above,2637,2438,199,1.0,0.032,0,0,2,1,-0.064,PIN,0.2888
2026-08-25,CHF,2026-09-04,10,0,1.24,1.2496,below,2081,1479,602,1.0,-0.7682,0,0,0,0,0.01,,-0.5135
2026-08-26,EUR,2026-10-09,44,0,1.15,1.16995,below,5791,2185,3606,1.0,-1.7052,0,,,0,-0.015,,-1.1348
2026-08-26,EUR,2026-10-09,44,0,1.155,1.16995,below,4743,2024,2719,1.0,-1.2778,0,,,0,0.012,,-0.705
2026-08-26,EUR,2026-10-09,44,0,1.175,1.16995,above,4602,3848,754,1.0,0.4316,0,,,1,0.006,AWAY,1.0144
2026-08-26,GBP,2026-10-09,44,0,1.36,1.3591,above,3640,1803,1837,1.0,0.0662,0,,,1,-0.028,AWAY,0.8304
2026-08-26,GBP,2026-10-09,44,0,1.34,1.3591,below,3069,803,2266,1.0,-1.4053,0,,,0,-0.021,,-0.6524
2026-08-26,GBP,2026-10-09,44,0,1.355,1.3591,below,2766,693,2073,1.0,-0.3017,0,,,1,-0.008,THROUGH,0.4597
2026-08-26,JPY,2026-10-09,44,0,0.0062,0.0063265,below,5452,3099,2353,1.0,-1.9995,0,,,0,-0.022,,-2.2467
2026-08-26,JPY,2026-10-09,44,0,0.0063,0.0063265,below,5047,1482,3565,1.0,-0.4189,0,,,1,-0.041,AWAY,-0.6701
2026-08-26,JPY,2026-10-09,44,0,0.0064,0.0063265,above,3528,1572,1956,1.0,1.1618,0,,,0,-0.061,,0.9066
2026-08-26,AUD,2026-10-09,44,0,0.725,0.71575,above,3011,3011,0,1.0,1.2924,0,,,0,-0.072,,1.3277
2026-08-26,AUD,2026-10-09,44,0,0.7,0.71575,below,2584,13,2571,1.0,-2.2005,0,,,0,-0.061,,-2.1663
2026-08-26,AUD,2026-10-09,44,0,0.72,0.71575,above,2216,2214,2,1.0,0.5938,0,,,0,0.048,,0.6289
2026-08-26,CAD,2026-10-09,44,0,0.71,0.7242,below,1009,278,731,1.0,-1.9608,0,,,0,0.019,,-2.1904
2026-08-26,CAD,2026-10-09,44,0,0.72,0.7242,below,989,39,950,1.0,-0.58,0,,,0,-0.023,,-0.8128
2026-08-26,CAD,2026-10-09,44,0,0.715,0.7242,below,949,744,205,1.0,-1.2704,0,,,0,-0.052,,-1.5016
2026-08-26,CHF,2026-10-09,44,0,1.255,1.2567,below,2243,1102,1141,1.0,-0.1353,0,,,1,-0.014,THROUGH,0.9005
2026-08-26,CHF,2026-10-09,44,0,1.25,1.2567,below,271,183,88,1.0,-0.5331,0,,,0,0.012,,0.4985
2026-08-26,CHF,2026-10-09,44,0,1.2,1.2567,below,255,0,255,1.0,-4.5118,0,,,0,,,-3.5215
2026-08-27,EUR,2026-10-09,43,0,1.15,1.16955,below,7136,2185,4951,1.0,-1.6716,0,0,1345,0,-0.021,,-1.5242
2026-08-27,EUR,2026-10-09,43,0,1.155,1.16955,below,4754,2024,2730,1.0,-1.2441,0,0,11,0,-0.026,,-1.0961
2026-08-27,EUR,2026-10-09,43,0,1.175,1.16955,above,4619,3865,754,1.0,0.466,0,17,0,1,-0.057,AWAY,0.6165
2026-08-27,GBP,2026-10-09,43,0,1.36,1.3588,above,3592,1755,1837,1.0,0.0883,0,-48,0,1,-0.003,PIN,0.458
2026-08-27,GBP,2026-10-09,43,0,1.34,1.3588,below,3272,803,2469,1.0,-1.3836,0,0,203,0,-0.053,,-1.0194
2026-08-27,GBP,2026-10-09,43,0,1.355,1.3588,below,2763,693,2070,1.0,-0.2797,0,0,-3,1,-0.011,THROUGH,0.0886
2026-08-27,JPY,2026-10-09,43,0,0.0062,0.006324,below,5462,3099,2363,1.0,-1.9608,0,0,10,0,0.018,,-4.321
2026-08-27,JPY,2026-10-09,43,0,0.0063,0.006324,below,5056,1492,3564,1.0,-0.3795,0,10,-1,1,-0.018,AWAY,-2.7778
2026-08-27,JPY,2026-10-09,43,0,0.0064,0.006324,above,3528,1572,1956,1.0,1.2018,0,0,0,0,-0.06,,-1.2346
2026-08-27,AUD,2026-10-09,43,0,0.725,0.7181,above,3011,3011,0,1.0,0.9609,0,0,0,0,0.007,,0.7854
2026-08-27,AUD,2026-10-09,43,0,0.7,0.7181,below,2600,13,2587,1.0,-2.5205,0,0,16,0,-0.019,,-2.6899
2026-08-27,AUD,2026-10-09,43,0,0.72,0.7181,above,2258,2228,30,1.0,0.2646,0,14,28,1,-0.02,PIN,0.0904
2026-08-27,CAD,2026-10-09,43,0,0.71,0.72515,below,1009,278,731,1.0,-2.0892,0,0,0,0,-0.025,,-2.5528
2026-08-27,CAD,2026-10-09,43,0,0.72,0.72515,below,989,39,950,1.0,-0.7102,0,0,0,0,0.026,,-1.1803
2026-08-27,CAD,2026-10-09,43,0,0.715,0.72515,below,952,744,208,1.0,-1.3997,0,0,3,0,-0.066,,-1.8666
2026-08-27,CHF,2026-10-09,43,0,1.255,1.25815,below,2243,1102,1141,1.0,-0.2504,0,0,0,1,-0.001,THROUGH,0.1356
2026-08-27,CHF,2026-10-09,43,0,1.25,1.25815,below,271,183,88,1.0,-0.6478,0,0,0,0,-0.021,,-0.2633
2026-08-27,CHF,2026-10-09,43,0,1.2,1.25815,below,255,0,255,1.0,-4.6219,0,0,0,0,,,-4.2528
2026-08-28,EUR,2026-10-09,42,0,1.15,1.16285,below,7420,2184,5236,1.0,-1.105,0,-1,285,0,-0.069,,-1.3257
2026-08-28,EUR,2026-10-09,42,0,1.155,1.16285,below,4863,2024,2839,1.0,-0.6751,0,0,109,0,-0.003,,-0.8966
2026-08-28,EUR,2026-10-09,42,0,1.175,1.16285,above,4565,3811,754,1.0,1.0448,0,-54,0,0,-0.011,,0.8194
2026-08-28,GBP,2026-10-09,42,0,1.36,1.3532,above,3598,1761,1837,1.0,0.5025,0,6,0,0,-0.009,,0.6215
2026-08-28,GBP,2026-10-09,42,0,1.34,1.3532,below,3271,803,2468,1.0,-0.9755,0,0,-1,0,0.0,,-0.8582
2026-08-28,GBP,2026-10-09,42,0,1.355,1.3532,above,2763,693,2070,1.0,0.133,0,0,0,1,-0.03,PIN,0.2516
2026-08-28,JPY,2026-10-09,42,0,0.0062,0.0062965,below,5559,3099,2460,1.0,-1.5326,0,0,97,0,-0.073,,-3.876
2026-08-28,JPY,2026-10-09,42,0,0.0063,0.0062965,above,4719,1588,3131,1.0,0.0556,0,96,-433,1,-0.069,THROUGH,-2.3256
2026-08-28,JPY,2026-10-09,42,0,0.0061,0.0062965,below,3372,0,3372,1.0,-3.1208,0,0,0,0,-0.171,,-5.4264
2026-08-28,AUD,2026-10-09,42,0,0.725,0.71455,above,3011,3011,0,1.0,1.4625,0,0,0,0,-0.022,,0.8135
2026-08-28,AUD,2026-10-09,42,0,0.7,0.71455,below,2627,13,2614,1.0,-2.0362,0,0,27,0,0.022,,-2.6629
2026-08-28,AUD,2026-10-09,42,0,0.72,0.71455,above,2193,2163,30,1.0,0.7627,0,-65,0,0,-0.031,,0.1182
2026-08-28,CAD,2026-10-09,42,0,0.71,0.72265,below,1014,278,736,1.0,-1.7505,0,0,5,0,0.014,,-2.1836
2026-08-28,CAD,2026-10-09,42,0,0.72,0.72265,below,979,29,950,1.0,-0.3667,0,-10,0,1,-0.005,AWAY,-0.806
2026-08-28,CAD,2026-10-09,42,0,0.715,0.72265,below,953,744,209,1.0,-1.0586,0,0,1,0,-0.065,,-1.4948
2026-08-28,CHF,2026-10-09,42,0,1.255,1.24995,above,2243,1102,1141,1.0,0.404,0,0,0,1,-0.024,AWAY,0.5609
2026-08-28,CHF,2026-10-09,42,0,1.25,1.24995,above,272,183,89,1.0,0.004,0,0,1,1,0.003,PIN,0.1603
2026-08-28,CHF,2026-10-09,42,0,1.2,1.24995,below,255,0,255,1.0,-3.9962,0,0,0,0,-0.002,,-3.8462
2026-08-31,EUR,2026-10-09,39,0,1.15,1.16635,below,7625,2184,5441,1.0,-1.4018,0,0,205,0,-0.015,,-1.4694
2026-08-31,EUR,2026-10-09,39,0,1.145,1.16635,below,5947,1548,4399,1.0,-1.8305,0,0,1912,0,0.001,,-1.8978
2026-08-31,EUR,2026-10-09,39,0,1.155,1.16635,below,4835,2025,2810,1.0,-0.9731,0,1,-29,0,-0.055,,-1.041
2026-08-31,GBP,2026-10-09,39,0,1.36,1.3552,above,5021,3184,1837,1.0,0.3542,0,1423,0,1,0.027,PIN,0.3838
2026-08-31,GBP,2026-10-09,39,0,1.34,1.3552,below,3271,803,2468,1.0,-1.1216,0,0,0,0,-0.005,,-1.0924
2026-08-31,GBP,2026-10-09,39,0,1.355,1.3552,below,2763,693,2070,1.0,-0.0148,0,0,0,1,-0.054,THROUGH,0.0148
2026-08-31,JPY,2026-10-09,39,0,0.0062,0.006309,below,5559,3099,2460,1.0,-1.7277,0,0,0,0,-0.169,,-5.4446
2026-08-31,JPY,2026-10-09,39,0,0.0063,0.006309,below,4728,1588,3140,1.0,-0.1427,0,0,9,1,-0.075,AWAY,-3.9195
2026-08-31,JPY,2026-10-09,39,0,0.0061,0.006309,below,3371,0,3371,1.0,-3.3127,0,0,-1,0,-0.111,,-6.9697
2026-08-31,AUD,2026-10-09,39,0,0.725,0.71515,above,3010,3010,0,1.0,1.3773,0,-1,0,0,-0.009,,0.5408
2026-08-31,AUD,2026-10-09,39,0,0.7,0.71515,below,2635,13,2622,1.0,-2.1184,0,0,8,0,0.018,,-2.9261
2026-08-31,AUD,2026-10-09,39,0,0.72,0.71515,above,2192,2162,30,1.0,0.6782,0,-1,0,0,-0.044,,-0.1525
2026-08-31,CAD,2026-10-09,39,0,0.71,0.7253,below,1014,278,736,1.0,-2.1095,0,0,0,0,-0.198,,-2.5929
2026-08-31,CAD,2026-10-09,39,0,0.72,0.7253,below,980,30,950,1.0,-0.7307,0,1,0,0,-0.098,,-1.221
2026-08-31,CAD,2026-10-09,39,0,0.715,0.7253,below,953,744,209,1.0,-1.4201,0,0,0,0,0.069,,-1.907
2026-08-31,CHF,2026-10-09,39,0,1.255,1.2519,above,2243,1102,1141,1.0,0.2476,0,0,0,1,-0.047,PIN,0.4362
2026-08-31,CHF,2026-10-09,39,0,1.25,1.2519,below,272,183,89,1.0,-0.1518,0,0,0,1,0.021,THROUGH,0.036
2026-08-31,CHF,2026-10-09,39,0,1.2,1.2519,below,255,0,255,1.0,-4.1457,0,0,0,0,-0.167,,-3.9654
2026-09-01,EUR,2026-10-09,38,0,1.15,1.16375,below,7644,2184,5460,1.0,-1.1815,0,0,19,0,-0.037,,-1.4736
2026-09-01,EUR,2026-10-09,38,0,1.145,1.16375,below,7530,1548,5982,1.0,-1.6112,0,0,1583,0,0.019,,-1.902
2026-09-01,EUR,2026-10-09,38,0,1.155,1.16375,below,4832,2022,2810,1.0,-0.7519,0,-3,0,0,-0.035,,-1.0452
2026-09-01,GBP,2026-10-09,38,0,1.36,1.3515,above,5143,3306,1837,1.0,0.6289,0,122,0,0,-0.004,,0.3912
2026-09-01,GBP,2026-10-09,38,0,1.34,1.3515,below,3926,803,3123,1.0,-0.8509,0,0,655,0,-0.026,,-1.0851
2026-09-01,GBP,2026-10-09,38,0,1.355,1.3515,above,3067,997,2070,1.0,0.259,0,304,0,1,0.0,PIN,0.0221
2026-09-01,JPY,2026-10-09,38,0,0.0062,0.006293,below,5560,3099,2461,1.0,-1.4778,0,0,1,0,-0.033,,-5.4734
2026-09-01,JPY,2026-10-09,38,0,0.0063,0.006293,above,4703,1590,3113,1.0,0.1112,0,2,-27,1,-0.022,THROUGH,-3.9488
2026-09-01,JPY,2026-10-09,38,0,0.0064,0.006293,above,3585,1629,1956,1.0,1.7003,0,272,0,0,-0.068,,-2.4242
2026-09-01,AUD,2026-10-09,38,0,0.725,0.7135,above,3011,3011,0,1.0,1.6118,0,1,0,0,-0.04,,0.6106
2026-09-01,AUD,2026-10-09,38,0,0.7,0.7135,below,2849,13,2836,1.0,-1.8921,0,0,214,0,0.037,,-2.8587
2026-09-01,AUD,2026-10-09,38,0,0.72,0.7135,above,2192,2162,30,1.0,0.911,0,0,0,0,-0.081,,-0.0833
2026-09-01,CAD,2026-10-09,38,0,0.71,0.72335,below,1014,278,736,1.0,-1.8456,0,0,0,0,-0.085,,-2.4256
2026-09-01,CAD,2026-10-09,38,0,0.72,0.72335,below,975,30,945,1.0,-0.4631,0,0,-5,1,-0.099,AWAY,-1.0513
2026-09-01,CAD,2026-10-09,38,0,0.715,0.72335,below,955,744,211,1.0,-1.1544,0,0,2,0,-0.001,,-1.7385
2026-09-01,CHF,2026-10-09,38,0,1.255,1.2464,above,2243,1102,1141,1.0,0.69,0,0,0,0,-0.021,,0.6052
2026-09-01,CHF,2026-10-09,38,0,1.25,1.2464,above,272,183,89,1.0,0.2888,0,0,0,1,-0.011,PIN,0.2044
2026-09-01,CHF,2026-10-09,38,0,1.2,1.2464,below,255,0,255,1.0,-3.7227,0,0,0,0,0.064,,-3.8038
2026-09-02,EUR,2026-10-09,37,0,1.145,1.1632,below,7870,1548,6322,1.0,-1.5646,0,0,340,0,0.082,,-1.7547
2026-09-02,EUR,2026-10-09,37,0,1.15,1.1632,below,7653,2184,5469,1.0,-1.1348,0,0,9,0,-0.035,,-1.3257
2026-09-02,EUR,2026-10-09,37,0,1.155,1.1632,below,4785,2022,2763,1.0,-0.705,0,0,-47,0,-0.033,,-0.8966
2026-09-02,GBP,2026-10-09,37,0,1.36,1.3488,above,5142,3306,1836,1.0,0.8304,0,0,-1,0,-0.01,,0.6289
2026-09-02,GBP,2026-10-09,37,0,1.34,1.3488,below,3929,803,3126,1.0,-0.6524,0,0,3,0,0.041,,-0.8509
2026-09-02,GBP,2026-10-09,37,0,1.355,1.3488,above,3072,1001,2071,1.0,0.4597,0,4,1,1,-0.03,PIN,0.259
2026-09-02,JPY,2026-10-09,37,0,0.0062,0.0063425,below,5720,3099,2621,1.0,-2.2467,0,0,160,0,-0.118,,-5.0172
2026-09-02,JPY,2026-10-09,37,0,0.0063,0.0063425,below,4802,1582,3220,1.0,-0.6701,0,-8,107,0,-0.057,,-3.4853
2026-09-02,JPY,2026-10-09,37,0,0.0064,0.0063425,above,3763,1807,1956,1.0,0.9066,0,178,0,0,-0.038,,-1.9533
2026-09-02,AUD,2026-10-09,37,0,0.72,0.7155,above,3217,3187,30,1.0,0.6289,0,1025,0,0,-0.007,,0.7134
2026-09-02,AUD,2026-10-09,37,0,0.725,0.7155,above,3010,3010,0,1.0,1.3277,0,-1,0,0,-0.062,,1.4128
2026-09-02,AUD,2026-10-09,37,0,0.7,0.7155,below,2856,13,2843,1.0,-2.1663,0,0,7,0,0.017,,-2.0842
2026-09-02,CAD,2026-10-09,37,0,0.715,0.7259,below,1325,1116,209,1.0,-1.5016,0,372,-2,0,-0.032,,-1.5558
2026-09-02,CAD,2026-10-09,37,0,0.71,0.7259,below,1014,278,736,1.0,-2.1904,0,0,0,0,-0.073,,-2.2443
2026-09-02,CAD,2026-10-09,37,0,0.72,0.7259,below,974,30,944,1.0,-0.8128,0,0,-1,0,-0.107,,-0.8674
2026-09-02,CHF,2026-10-09,37,0,1.255,1.2438,above,2243,1102,1141,1.0,0.9005,0,0,0,0,0.003,,0.9492
2026-09-02,CHF,2026-10-09,37,0,1.25,1.2438,above,272,183,89,2.0,0.4985,0,0,0,1,-0.018,AWAY,0.547
2026-09-03,EUR,2026-10-09,36,0,1.145,1.1678,below,8691,1548,7143,1.0,-1.9524,0,0,821,0,-0.0,,-1.6154
2026-09-03,EUR,2026-10-09,36,0,1.15,1.1678,below,8056,2184,5872,1.0,-1.5242,0,0,403,0,0.025,,-1.1858
2026-09-03,EUR,2026-10-09,36,0,1.155,1.1678,below,4998,2023,2975,1.0,-1.0961,0,1,212,0,-0.067,,-0.7561
2026-09-03,GBP,2026-10-09,36,0,1.36,1.3538,above,5135,3299,1836,1.0,0.458,0,-7,0,1,-0.03,AWAY,0.5322
2026-09-03,GBP,2026-10-09,36,0,1.34,1.3538,below,3929,803,3126,1.0,-1.0194,0,0,0,0,0.033,,-0.9462
2026-09-03,GBP,2026-10-09,36,0,1.355,1.3538,above,3066,995,2071,1.0,0.0886,0,-6,0,1,0.006,PIN,0.1626
2026-09-03,JPY,2026-10-09,36,0,0.0062,0.00648,below,5895,3099,2796,1.0,-4.321,0,0,175,0,0.132,,-5.3941
2026-09-03,JPY,2026-10-09,36,0,0.0063,0.00648,below,4400,1183,3217,1.0,-2.7778,0,-399,-3,0,-0.098,,-3.8682
2026-09-03,JPY,2026-10-09,36,0,0.0064,0.00648,below,3777,1799,1978,1.0,-1.2346,0,-8,22,0,-0.055,,-2.3423
2026-09-03,AUD,2026-10-09,36,0,0.72,0.71935,above,3217,3184,33,1.0,0.0904,0,-3,3,1,-0.025,AWAY,0.5095
