# QUALITY=PROXY_THIN_MARKET | Indexed AGS (RBA; thin linker market) | generated by real_yields_g8.py
DATE,NOM10,REAL10,BE10
20250224,4.446,2.141,2.305
20250225,4.407,2.125,2.282
20250226,4.372,2.112,2.26
20250227,4.348,2.105,2.243
20250228,4.303,2.055,2.248
20250303,4.338,2.083,2.255
20250304,4.278,2.029,2.249
20250305,4.363,2.102,2.261
20250306,4.492,2.196,2.296
20250307,4.413,2.153,2.26
20250310,4.449,2.194,2.255
20250311,4.389,2.171,2.218
20250312,4.449,2.232,2.217
20250313,4.43,2.223,2.207
20250314,4.434,2.232,2.202
20250317,4.422,2.233,2.189
20250318,4.413,2.24,2.173
20250319,4.434,2.271,2.163
20250320,4.389,2.224,2.165
20250321,4.409,2.234,2.175
20250324,4.415,2.235,2.18
20250325,4.439,2.251,2.188
20250326,4.493,2.319,2.174
20250327,4.523,2.339,2.184
20250328,4.478,2.294,2.184
20250331,4.402,2.243,2.159
20250401,4.391,2.22,2.171
20250402,4.397,2.21,2.187
20250403,4.242,2.061,2.181
20250404,4.199,2.078,2.121
20250407,4.081,2.092,1.989
20250408,4.222,2.232,1.99
20250409,4.376,2.444,1.932
20250410,4.312,2.382,1.93
20250411,4.377,2.48,1.897
20250414,4.381,2.423,1.958
20250415,4.332,2.348,1.984
20250416,4.323,2.304,2.019
20250417,4.264,2.231,2.033
20250422,4.241,2.215,2.026
20250423,4.247,2.183,2.064
20250424,4.217,2.157,2.06
20250428,4.153,2.109,2.044
20250429,4.174,2.131,2.043
20250430,4.148,2.108,2.04
20250501,4.173,2.14,2.033
20250502,4.203,2.173,2.03
20250505,4.254,2.235,2.019
20250506,4.319,2.297,2.022
20250507,4.264,2.227,2.037
20250508,4.223,2.139,2.084
20250509,4.273,2.176,2.097
20250512,4.347,2.239,2.108
20250513,4.417,2.318,2.099
20250514,4.467,2.337,2.13
20250515,4.521,2.37,2.151
20250516,4.443,2.315,2.128
20250519,4.513,2.376,2.137
20250520,4.389,2.258,2.131
20250521,4.439,2.309,2.13
20250522,4.445,2.313,2.132
20250523,4.41,2.248,2.162
20250526,4.371,2.224,2.147
20250527,4.302,2.17,2.132
20250528,4.321,2.185,2.136
20250529,4.362,2.232,2.13
20250530,4.249,2.124,2.125
20250602,4.259,2.143,2.116
20250603,4.25,2.136,2.114
20250604,4.241,2.133,2.108
20250605,4.241,2.155,2.086
20250606,4.261,2.181,2.08
20250610,4.243,2.164,2.079
20250611,4.279,2.196,2.083
20250612,4.233,2.161,2.072
20250613,4.151,2.096,2.055
20250616,4.228,2.158,2.07
20250617,4.253,2.179,2.074
20250618,4.248,2.178,2.07
20250619,4.214,2.155,2.059
20250620,4.18,2.118,2.062
20250623,4.216,2.123,2.093
20250624,4.152,2.079,2.073
20250625,4.118,2.057,2.061
20250626,4.103,2.047,2.056
20250627,4.128,2.045,2.083
20250630,4.161,2.059,2.102
20250701,4.116,2.0,2.116
20250702,4.151,2.028,2.123
20250703,4.181,2.049,2.132
20250704,4.191,2.053,2.138
20250707,4.182,2.046,2.136
20250708,4.263,2.141,2.122
20250709,4.342,2.216,2.126
20250710,4.284,2.172,2.112
20250711,4.327,2.212,2.115
20250714,4.371,2.239,2.132
20250715,4.38,2.249,2.131
20250716,4.4,2.258,2.142
20250717,4.347,2.199,2.148
20250718,4.338,2.186,2.152
20250721,4.323,2.172,2.151
20250722,4.306,2.167,2.139
20250723,4.297,2.17,2.127
20250724,4.356,2.219,2.137
20250725,4.346,2.208,2.138
20250728,4.34,2.2,2.14
20250729,4.33,2.186,2.144
20250730,4.257,2.128,2.129
20250731,4.262,2.111,2.151
20250801,4.317,2.13,2.187
20250804,4.293,2.107,2.186
20250805,4.228,2.068,2.16
20250806,4.258,2.099,2.159
20250807,4.244,2.06,2.184
20250808,4.25,2.061,2.189
20250811,4.25,2.043,2.207
20250812,4.244,2.027,2.217
20250813,4.226,2.002,2.224
20250814,4.212,1.959,2.253
20250815,4.232,1.962,2.27
20250818,4.272,2.0,2.272
20250819,4.331,2.093,2.238
20250820,4.302,2.091,2.211
20250821,4.283,2.068,2.215
20250822,4.318,2.085,2.233
20250825,4.289,2.041,2.248
20250826,4.319,2.065,2.254
20250827,4.329,2.074,2.255
20250828,4.291,2.042,2.249
20250829,4.28,2.03,2.25
20250901,4.325,2.069,2.256
20250902,4.364,2.12,2.244
20250903,4.424,2.141,2.283
20250904,4.36,2.095,2.265
20250905,4.345,2.091,2.254
20250908,4.286,2.046,2.24
20250909,4.272,2.037,2.235
20250910,4.278,2.043,2.235
20250911,4.24,2.006,2.234
20250912,4.224,1.996,2.228
20250915,4.281,2.03,2.251
20250916,4.227,1.981,2.246
20250917,4.229,1.979,2.25
20250918,4.201,1.942,2.259
20250919,4.249,1.981,2.268
20250922,4.278,2.001,2.277
20250923,4.273,2.009,2.264
20250924,4.297,2.012,2.285
20250925,4.356,2.047,2.309
20250926,4.394,2.046,2.348
20250929,4.342,2.002,2.34
20250930,4.307,1.969,2.338
20251001,4.357,1.994,2.363
20251002,4.328,1.98,2.348
20251003,4.323,1.984,2.339
20251007,4.378,2.026,2.352
20251008,4.354,2.011,2.343
20251009,4.339,1.994,2.345
20251010,4.354,2.005,2.349
20251013,4.282,1.965,2.317
20251014,4.224,1.908,2.316
20251015,4.206,1.903,2.303
20251016,4.143,1.856,2.287
20251017,4.091,1.836,2.255
20251020,4.145,1.876,2.269
20251021,4.11,1.84,2.27
20251022,4.106,1.837,2.269
20251023,4.116,1.821,2.295
20251024,4.135,1.832,2.303
20251027,4.175,1.862,2.313
20251028,4.166,1.864,2.302
20251029,4.216,1.898,2.318
20251030,4.3,2.001,2.299
20251031,4.29,1.981,2.309
20251103,4.33,2.005,2.325
20251104,4.345,2.033,2.312
20251105,4.306,1.998,2.308
20251106,4.36,2.039,2.321
20251107,4.346,2.03,2.316
20251110,4.391,2.065,2.326
20251111,4.386,2.07,2.316
20251112,4.376,2.046,2.33
20251113,4.416,2.082,2.334
20251114,4.436,2.109,2.327
20251117,4.47,2.147,2.323
20251118,4.436,2.117,2.319
20251119,4.412,2.108,2.304
20251120,4.461,2.158,2.303
20251121,4.458,2.163,2.295
20251124,4.439,2.142,2.297
20251125,4.424,2.119,2.305
20251126,4.525,2.21,2.315
20251127,4.49,2.142,2.348
20251128,4.511,2.147,2.364
20251201,4.552,2.173,2.379
20251202,4.611,2.23,2.381
20251203,4.641,2.27,2.371
20251204,4.699,2.328,2.371
20251205,4.681,2.302,2.379
20251208,4.703,2.328,2.375
20251209,4.757,2.393,2.364
20251210,4.808,2.491,2.317
20251211,4.719,2.417,2.302
20251212,4.728,2.421,2.307
20251215,4.725,2.42,2.305
20251216,4.726,2.425,2.301
20251217,4.745,2.467,2.278
20251218,4.741,2.459,2.282
20251219,4.747,2.462,2.285
20251222,4.792,2.496,2.296
20251223,4.753,2.449,2.304
20251224,4.738,2.433,2.305
20251229,4.754,2.45,2.304
20251230,4.744,2.437,2.307
20251231,4.74,2.436,2.304
20260102,4.82,2.497,2.323
20260105,4.78,2.462,2.318
20260106,4.775,2.43,2.345
20260107,4.74,2.408,2.332
20260108,4.649,2.32,2.329
20260109,4.669,2.355,2.314
20260112,4.685,2.363,2.322
20260113,4.69,2.364,2.326
20260114,4.7,2.396,2.304
20260115,4.666,2.365,2.301
20260116,4.692,2.388,2.304
20260119,4.727,2.42,2.307
20260120,4.767,2.453,2.314
20260121,4.77,2.446,2.324
20260122,4.787,2.442,2.345
20260123,4.808,2.463,2.345
20260127,4.836,2.488,2.348
20260128,4.807,2.453,2.354
20260129,4.827,2.472,2.355
20260130,4.799,2.456,2.343
20260202,4.789,2.455,2.334
20260203,4.826,2.482,2.344
20260204,4.858,2.515,2.343
20260205,4.848,2.509,2.339
20260206,4.819,2.477,2.342
20260209,4.86,2.5,2.36
20260210,4.821,2.476,2.345
20260211,4.749,2.419,2.33
20260212,4.799,2.464,2.335
20260213,4.741,2.42,2.321
20260216,4.702,2.406,2.296
20260217,4.678,2.388,2.29
20260218,4.717,2.43,2.287
20260219,4.777,2.479,2.298
20260220,4.723,2.445,2.278
20260223,4.713,2.428,2.285
20260224,4.69,2.427,2.263
20260225,4.715,2.456,2.259
20260226,4.696,2.442,2.254
20260227,4.646,2.395,2.251
20260302,4.628,2.38,2.248
20260303,4.767,2.492,2.275
20260304,4.743,2.45,2.293
20260305,4.794,2.49,2.304
20260306,4.839,2.521,2.318
20260309,4.934,2.592,2.342
20260310,4.846,2.531,2.315
20260311,4.847,2.555,2.292
20260312,4.951,2.637,2.314
20260313,4.949,2.632,2.317
20260316,4.999,2.681,2.318
20260317,4.937,2.647,2.29
20260318,4.894,2.632,2.262
20260319,4.973,2.689,2.284
20260320,5.022,2.766,2.256
20260323,5.116,2.862,2.254
20260324,5.042,2.832,2.21
20260325,4.954,2.696,2.258
20260326,5.01,2.732,2.278
20260327,5.094,2.776,2.318
20260330,5.069,2.749,2.32
20260331,4.972,2.621,2.351
20260401,4.908,2.555,2.353
20260402,5.038,2.618,2.42
20260407,4.985,2.588,2.397
20260408,4.858,2.5,2.358
20260409,4.911,2.515,2.396
20260410,4.967,2.552,2.415
20260413,5.018,2.587,2.431
20260414,4.949,2.515,2.434
20260415,4.931,2.517,2.414
20260416,4.956,2.523,2.433
20260417,4.996,2.54,2.456
20260420,4.937,2.499,2.438
20260421,4.909,2.492,2.417
20260422,4.958,2.516,2.442
20260423,5.001,2.536,2.465
20260424,4.977,2.497,2.48
20260427,4.99,2.487,2.503
20260428,5.028,2.503,2.525
20260429,4.997,2.505,2.492
20260430,5.067,2.545,2.522
20260501,5.022,2.504,2.518
20260504,4.984,2.487,2.497
20260505,4.974,2.484,2.49
20260506,4.956,2.5,2.456
20260507,4.926,2.476,2.45
20260508,4.991,2.513,2.478
20260511,4.996,2.509,2.487
20260512,5.036,2.532,2.504
20260513,5.066,2.547,2.519
20260514,5.022,2.511,2.511
20260515,5.077,2.554,2.523
20260518,5.118,2.589,2.529
20260519,5.064,2.547,2.517
20260520,5.074,2.575,2.499
20260521,4.971,2.545,2.426
20260522,4.93,2.512,2.418
20260525,4.887,2.491,2.396
20260526,4.917,2.519,2.398
20260527,4.863,2.499,2.364
20260528,4.904,2.545,2.359
20260529,4.838,2.473,2.365
20260601,4.889,2.532,2.357
20260602,4.889,2.54,2.349
20260603,4.919,2.566,2.353
20260604,4.925,2.562,2.363
20260605,4.916,2.551,2.365
20260609,4.927,2.558,2.369
20260610,4.897,2.532,2.365
20260611,4.903,2.522,2.381
20260612,4.82,2.449,2.371
20260615,4.815,2.439,2.376
20260616,4.835,2.462,2.373
20260617,4.776,2.425,2.351
20260618,4.78,2.453,2.327
20260619,4.82,2.484,2.336
20260622,4.821,2.492,2.329
20260623,4.782,2.495,2.287
20260624,4.772,2.497,2.275
20260625,4.739,2.481,2.258
20260626,4.729,2.464,2.265
20260629,4.759,2.49,2.269
20260630,4.734,2.461,2.273
20260701,4.798,2.496,2.302
20260702,4.832,2.518,2.314
20260703,4.808,2.492,2.316
20260706,4.798,2.478,2.32
20260707,4.833,2.505,2.328
20260708,4.893,2.545,2.348
20260709,4.887,2.527,2.36
20260710,4.848,2.519,2.329
20260713,4.873,2.535,2.338
20260714,4.923,2.562,2.361
20260715,4.913,2.566,2.347
